state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,total_calls,total_minutes,ratio_calls,ratio_minutes,avg_day_minutes,avg_eve_minutes,avg_night_minutes,total_local_charge,ratio_charge
42,98,0,1,0,23,245.5,54,41.74,292.7,83,24.88,184.0,90,8.28,10.8,7,2.92,1,227,722.2,0.030837004405286344,0.014954306286347273,2.5051020408163267,2.9867346938775508,1.8775510204081634,74.9,0.03898531375166889
37,113,2,0,1,0,245.3,108,41.7,259.9,140,22.09,204.3,115,9.19,10.7,2,2.89,3,363,709.5,0.005509641873278237,0.015081042988019731,2.1707964601769913,2.3,1.8079646017699116,72.98,0.03959989038092628
27,69,1,0,1,0,196.1,87,33.34,236.8,66,20.13,182.3,75,8.2,11.9,1,3.21,0,228,615.2,0.0043859649122807015,0.019343302990897267,2.8420289855072465,3.431884057971015,2.6420289855072467,61.67,0.052051240473487914
13,121,0,0,1,0,134.1,112,22.8,195.1,104,16.58,159.6,139,7.18,10.5,2,2.84,2,355,488.79999999999995,0.005633802816901409,0.021481178396072016,1.1082644628099174,1.612396694214876,1.3190082644628098,46.559999999999995,0.06099656357388317
1,59,2,1,0,31,225.0,78,38.25,191.3,79,16.26,226.7,79,10.2,9.1,3,2.46,1,236,643.0,0.012711864406779662,0.014152410575427682,3.8135593220338984,3.2423728813559323,3.842372881355932,64.71000000000001,0.038015762633286966
6,59,2,0,1,0,189.7,100,32.25,115.9,133,9.85,220.6,115,9.93,7.4,4,2.0,0,348,526.2,0.011494252873563218,0.014063093880653743,3.215254237288135,1.964406779661017,3.7389830508474575,52.03,0.03843936190659235
27,190,0,0,1,0,142.9,96,24.29,177.9,96,15.12,113.3,117,5.1,6.6,4,1.78,0,309,434.1,0.012944983818770227,0.015203870076019348,0.7521052631578947,0.9363157894736842,0.5963157894736842,44.51,0.03999101325544822
40,109,0,0,1,0,175.6,80,29.85,238.0,94,20.23,198.4,103,8.93,10.2,6,2.75,1,277,612.0,0.021660649819494584,0.016666666666666666,1.6110091743119266,2.18348623853211,1.8201834862385322,59.01,0.046602270801559056
4,136,0,0,1,0,92.4,109,15.71,219.0,115,18.62,212.6,80,9.57,12.9,4,3.48,2,304,524.0,0.013157894736842105,0.024618320610687024,0.6794117647058824,1.6102941176470589,1.563235294117647,43.9,0.07927107061503418
15,106,2,0,1,0,159.6,94,27.13,276.8,118,23.53,223.5,65,10.06,8.8,3,2.38,0,277,659.9,0.010830324909747292,0.013335353841491137,1.5056603773584905,2.6113207547169814,2.108490566037736,60.72,0.03919631093544137
6,129,0,0,1,0,159.1,100,27.05,202.5,90,17.21,233.1,96,10.49,11.5,6,3.11,2,286,594.7,0.02097902097902098,0.019337481082898938,1.2333333333333334,1.569767441860465,1.8069767441860465,54.75000000000001,0.05680365296803652
29,99,0,0,1,0,254.4,120,43.25,159.3,92,13.54,264.4,94,11.9,6.0,5,1.62,1,306,678.1,0.016339869281045753,0.008848252470137147,2.56969696969697,1.6090909090909091,2.6707070707070706,68.69,0.023584218954724127
28,61,0,0,0,33,270.7,53,46.02,200.7,116,17.06,201.7,102,9.08,10.9,3,2.94,3,271,673.0999999999999,0.01107011070110701,0.01619373050066855,4.437704918032787,3.2901639344262295,3.30655737704918,72.16,0.04074279379157428
47,71,0,0,1,0,207.0,112,35.19,173.8,96,14.77,178.4,61,8.03,12.1,3,3.27,1,269,559.2,0.011152416356877323,0.02163805436337625,2.915492957746479,2.4478873239436623,2.5126760563380284,57.989999999999995,0.056389032591826184
30,4,2,1,1,0,145.3,89,24.7,303.8,93,25.82,206.1,82,9.27,8.9,4,2.4,0,264,655.2,0.015151515151515152,0.013583638583638584,36.325,75.95,51.525,59.78999999999999,0.04014049172102359
47,148,1,0,0,25,230.7,102,39.22,233.8,109,19.87,215.8,90,9.71,13.5,2,3.65,3,301,680.3,0.006644518272425249,0.019844186388358078,1.5587837837837837,1.57972972972973,1.4581081081081082,68.80000000000001,0.05305232558139534
34,141,0,0,1,0,151.5,104,25.76,242.2,114,20.59,304.2,109,13.69,10.8,2,2.92,1,327,697.9,0.0061162079510703364,0.015474996417824904,1.074468085106383,1.7177304964539006,2.157446808510638,60.04,0.04863424383744171
36,56,1,0,1,0,146.1,57,24.84,196.2,97,16.68,310.1,110,13.95,9.2,3,2.48,0,264,652.4,0.011363636363636364,0.014101778050275904,2.6089285714285713,3.5035714285714286,5.5375000000000005,55.47,0.04470885163151253
24,160,0,0,1,0,256.0,111,43.52,187.4,61,15.93,119.1,81,5.36,11.5,4,3.11,3,253,562.5,0.015810276679841896,0.020444444444444446,1.6,1.1712500000000001,0.744375,64.81,0.04798642184848017
10,42,0,0,1,0,150.7,52,25.62,246.7,96,20.97,103.8,118,4.67,7.0,4,1.89,2,266,501.2,0.015037593984962405,0.013966480446927375,3.588095238095238,5.873809523809523,2.4714285714285715,51.260000000000005,0.036870854467420985
49,135,0,1,1,0,186.0,107,31.62,66.0,94,5.61,213.1,105,9.59,12.9,4,3.48,1,306,465.1,0.013071895424836602,0.027735970758976564,1.3777777777777778,0.4888888888888889,1.5785185185185184,46.82000000000001,0.07432721059376333
43,106,0,0,1,0,212.9,110,36.19,187.0,69,15.9,128.1,71,5.76,6.3,3,1.7,3,250,528.0,0.012,0.011931818181818182,2.008490566037736,1.7641509433962264,1.2084905660377359,57.849999999999994,0.029386343993085567
4,83,0,0,0,30,272.5,105,46.33,253.0,83,21.51,180.8,123,8.14,8.7,6,2.35,3,311,706.3,0.01929260450160772,0.012317712020387938,3.283132530120482,3.0481927710843375,2.1783132530120484,75.98,0.030929191892603316
50,110,0,0,1,0,135.1,109,22.97,205.2,99,17.44,166.3,119,7.48,11.7,4,3.16,1,327,506.59999999999997,0.012232415902140673,0.02309514409790762,1.228181818181818,1.8654545454545453,1.511818181818182,47.89,0.06598454792232199
25,153,1,0,1,0,154.6,56,26.28,263.0,84,22.36,367.7,89,16.55,15.5,2,4.19,1,229,785.3,0.008733624454148471,0.019737679867566537,1.0104575163398692,1.7189542483660132,2.403267973856209,65.19,0.06427366160454058
23,109,2,0,0,35,230.5,116,39.19,265.8,130,22.59,269.7,69,12.14,10.6,6,2.86,5,315,766.0,0.01904761904761905,0.013838120104438642,2.114678899082569,2.438532110091743,2.4743119266055045,73.92,0.038690476190476185
15,31,2,0,1,0,165.4,84,28.12,203.7,107,17.31,201.7,65,9.08,8.2,1,2.21,1,256,570.8,0.00390625,0.014365802382620883,5.335483870967742,6.570967741935483,6.506451612903225,54.51,0.040543019629425796
5,124,2,0,1,0,143.3,120,24.36,230.7,111,19.61,214.3,91,9.64,7.8,2,2.11,4,322,588.3,0.006211180124223602,0.013258541560428353,1.1556451612903227,1.8604838709677418,1.728225806451613,53.61,0.03935832867002425
30,110,0,0,1,0,271.1,108,46.09,237.0,122,20.15,239.9,122,10.8,9.8,5,2.65,2,352,748.0,0.014204545454545454,0.013101604278074868,2.464545454545455,2.1545454545454548,2.180909090909091,77.04,0.03439771547248183
17,124,0,0,1,0,253.5,104,43.1,117.9,123,10.02,248.5,104,11.18,14.0,2,3.78,0,331,619.9,0.006042296072507553,0.02258428778835296,2.0443548387096775,0.9508064516129032,2.004032258064516,64.30000000000001,0.0587869362363919
11,82,0,0,1,0,167.1,77,28.41,131.8,79,11.2,187.4,98,8.43,9.4,1,2.54,6,254,486.29999999999995,0.003937007874015748,0.0193296319144561,2.0378048780487803,1.6073170731707318,2.285365853658537,48.04,0.05287260616153206
7,69,2,0,1,0,135.4,101,23.02,238.1,124,20.24,195.6,102,8.8,10.6,2,2.86,1,327,569.1,0.0061162079510703364,0.018625900544719732,1.9623188405797103,3.4507246376811596,2.8347826086956522,52.06,0.05493661160199769
15,103,0,0,1,0,158.7,90,26.98,198.4,117,16.86,181.1,76,8.15,10.5,4,2.84,1,283,538.2,0.014134275618374558,0.01950947603121516,1.540776699029126,1.9262135922330097,1.758252427184466,51.99,0.05462588959415272
36,16,2,0,1,0,144.8,84,24.62,164.9,141,14.02,231.5,75,10.42,8.2,4,2.21,2,300,541.2,0.013333333333333334,0.015151515151515148,9.05,10.30625,14.46875,49.06,0.045046881369751324
43,119,0,0,1,0,98.8,97,16.8,146.9,68,12.49,190.7,105,8.58,10.0,4,2.7,3,270,436.4,0.014814814814814815,0.022914757103574702,0.8302521008403361,1.234453781512605,1.6025210084033612,37.87,0.07129654079746502
35,124,2,1,1,0,157.8,71,26.83,203.2,114,17.27,168.7,82,7.59,10.0,2,2.7,3,267,529.7,0.00749063670411985,0.018878610534264678,1.2725806451612904,1.6387096774193548,1.3604838709677418,51.69,0.05223447475333721
11,122,0,0,0,37,163.0,107,27.71,312.8,118,26.59,200.0,85,9.0,11.6,5,3.13,1,310,675.8,0.016129032258064516,0.01716484166913288,1.3360655737704918,2.5639344262295083,1.639344262295082,63.3,0.04944707740916272
24,139,0,0,1,0,181.6,119,30.87,335.7,118,28.53,149.8,64,6.74,8.3,6,2.24,4,301,667.0999999999999,0.019933554817275746,0.012441912756708142,1.306474820143885,2.4151079136690647,1.0776978417266188,66.14,0.033867553674024796
45,67,2,0,1,0,129.0,78,21.93,188.0,116,15.98,235.0,102,10.58,11.2,3,3.02,2,296,552.0,0.010135135135135136,0.020289855072463767,1.9253731343283582,2.8059701492537314,3.5074626865671643,48.489999999999995,0.062280882656217784
6,84,1,0,1,0,86.0,83,14.62,260.7,86,22.16,98.6,109,4.44,8.9,4,2.4,1,278,445.29999999999995,0.014388489208633094,0.01998652593757018,1.0238095238095237,3.1035714285714286,1.1738095238095236,41.22,0.05822416302765648
12,101,2,0,0,17,193.9,71,32.96,189.8,81,16.13,196.3,97,8.83,12.6,7,3.4,0,249,580.0,0.028112449799196786,0.021724137931034483,1.91980198019802,1.8792079207920793,1.9435643564356437,57.92,0.05870165745856353
28,61,0,0,1,0,188.9,105,32.11,153.6,116,13.06,213.3,106,9.6,10.2,2,2.75,2,327,555.8,0.0061162079510703364,0.01835192515293271,3.09672131147541,2.5180327868852457,3.49672131147541,54.77,0.050209968961110095
46,120,1,1,1,0,179.9,72,30.58,170.0,98,14.45,190.6,89,8.58,13.8,2,3.73,1,259,540.5,0.007722007722007722,0.025531914893617023,1.4991666666666668,1.4166666666666667,1.5883333333333334,53.61,0.06957657153516135
31,95,0,0,1,0,183.4,98,31.18,281.3,95,23.91,105.2,113,4.73,8.2,8,2.21,1,306,569.9000000000001,0.026143790849673203,0.01438848920863309,1.9305263157894736,2.9610526315789474,1.1073684210526316,59.82000000000001,0.036944165830825805
15,98,1,0,1,0,288.1,101,48.98,137.9,93,11.72,206.5,88,9.29,0.0,0,0.0,0,282,632.5,0.0,0.0,2.939795918367347,1.4071428571428573,2.107142857142857,69.99,0.0
5,114,0,0,1,0,169.2,96,28.76,149.9,83,12.74,196.9,119,8.86,4.6,4,1.24,2,298,516.0,0.013422818791946308,0.008914728682170543,1.4842105263157894,1.3149122807017544,1.7271929824561405,50.36,0.024622716441620333
47,68,0,1,0,29,195.5,113,33.24,171.6,96,14.59,204.0,85,9.18,13.5,9,3.65,1,294,571.1,0.030612244897959183,0.023638592190509542,2.875,2.523529411764706,3.0,57.01,0.0640238554639537
43,149,0,0,0,20,264.4,102,44.95,219.6,123,18.67,200.4,89,9.02,11.3,3,3.05,2,314,684.4,0.009554140127388535,0.016510812390414964,1.7744966442953019,1.4738255033557046,1.3449664429530201,72.64,0.041987885462555066
48,176,0,0,1,0,169.5,151,28.82,112.9,84,9.6,56.6,99,2.55,8.7,4,2.35,0,334,339.0,0.011976047904191617,0.025663716814159288,0.9630681818181818,0.6414772727272727,0.3215909090909091,40.97,0.05735904320234318
14,152,0,0,1,0,141.5,102,24.06,263.0,94,22.36,207.1,113,9.32,3.4,4,0.92,2,309,611.6,0.012944983818770227,0.005559189012426422,0.930921052631579,1.730263157894737,1.3625,55.74,0.016505202726946538
13,118,1,0,1,0,154.8,71,26.32,244.0,73,20.74,159.6,81,7.18,12.8,4,3.46,0,225,558.4,0.017777777777777778,0.022922636103151865,1.3118644067796612,2.0677966101694913,1.352542372881356,54.24,0.0637905604719764
10,102,1,0,1,0,273.2,85,46.44,211.1,82,17.94,203.7,129,9.17,13.1,7,3.54,2,296,688.0,0.02364864864864865,0.019040697674418603,2.6784313725490194,2.0696078431372547,1.9970588235294116,73.55,0.04813052345343304
50,118,1,0,1,0,224.6,94,38.18,225.9,120,19.2,269.0,105,12.11,12.5,8,3.38,2,319,719.5,0.025078369905956112,0.017373175816539264,1.9033898305084744,1.914406779661017,2.2796610169491527,69.49,0.04864009209958268
15,105,0,0,1,0,273.8,97,46.55,289.7,106,24.62,269.1,126,12.11,5.8,3,1.57,2,329,832.6,0.00911854103343465,0.006966130194571222,2.607619047619048,2.7590476190476187,2.562857142857143,83.28,0.018852065321805955
40,71,0,0,1,0,104.0,92,17.68,197.0,125,16.75,110.1,123,4.95,14.6,8,3.94,0,340,411.1,0.023529411764705882,0.035514473364144976,1.4647887323943662,2.7746478873239435,1.5507042253521126,39.38,0.10005078720162518
24,71,0,0,0,31,115.4,90,19.62,217.4,78,18.48,239.9,102,10.8,13.1,4,3.54,1,270,572.7,0.014814814814814815,0.02287410511611664,1.6253521126760564,3.0619718309859154,3.37887323943662,48.900000000000006,0.07239263803680981
7,68,0,0,1,0,222.1,107,37.76,199.4,102,16.95,162.4,107,7.31,9.4,3,2.54,2,316,583.9,0.00949367088607595,0.01609864702860079,3.2661764705882352,2.932352941176471,2.388235294117647,62.019999999999996,0.04095453079651726
3,66,0,0,1,0,116.4,98,19.79,95.6,74,8.13,181.5,94,8.17,10.5,3,2.84,3,266,393.5,0.011278195488721804,0.026683608640406607,1.7636363636363637,1.4484848484848485,2.75,36.09,0.07869215849265723
50,101,0,0,1,0,217.7,118,37.01,231.7,128,19.69,185.3,128,8.34,0.0,0,0.0,3,374,634.7,0.0,0.0,2.155445544554455,2.294059405940594,1.8346534653465347,65.04,0.0
39,116,0,0,1,0,129.4,84,22.0,157.3,89,13.37,215.5,77,9.7,13.3,3,3.59,0,250,502.20000000000005,0.012,0.026483472720031858,1.1155172413793104,1.3560344827586208,1.8577586206896552,45.06999999999999,0.0796538717550477
49,54,0,0,0,33,161.8,73,27.51,273.0,58,23.21,153.9,76,6.93,13.7,4,3.7,0,207,588.7,0.01932367149758454,0.023271615423815183,2.9962962962962965,5.055555555555555,2.85,57.65,0.06418039895923677
13,112,1,0,0,29,198.8,122,33.8,238.6,114,20.28,289.5,69,13.03,11.5,5,3.11,1,305,726.9,0.01639344262295082,0.015820608061631585,1.7750000000000001,2.1303571428571426,2.5848214285714284,67.11,0.04634182685143794
42,122,1,0,0,45,147.8,85,25.13,147.4,93,12.53,203.5,110,9.16,14.0,5,3.78,1,288,498.70000000000005,0.017361111111111112,0.028072989773410866,1.2114754098360656,1.2081967213114755,1.6680327868852458,46.81999999999999,0.08073472874839813
22,74,0,0,1,0,262.3,114,44.59,198.9,96,16.91,165.9,90,7.47,6.6,5,1.78,3,300,627.1,0.016666666666666666,0.010524637218944347,3.544594594594595,2.687837837837838,2.2418918918918918,68.97,0.02580832245904016
19,90,0,0,1,0,246.4,83,41.89,160.3,88,13.63,170.9,99,7.69,7.6,7,2.05,1,270,577.6,0.025925925925925925,0.013157894736842105,2.7377777777777776,1.7811111111111113,1.8988888888888888,63.21,0.032431577282075616
33,85,2,0,1,0,183.4,111,31.18,168.8,98,14.35,199.7,97,8.99,9.9,4,2.67,4,306,551.9000000000001,0.013071895424836602,0.017938032252219602,2.1576470588235295,1.9858823529411767,2.349411764705882,54.52,0.04897285399853264
47,100,0,0,1,0,191.9,95,32.62,200.9,101,17.08,271.9,74,12.24,18.2,3,4.91,1,270,664.7,0.011111111111111112,0.027380773281179476,1.919,2.009,2.719,61.94,0.07927026154342913
0,114,0,0,1,0,187.8,109,31.93,154.6,97,13.14,213.9,102,9.63,10.1,3,2.73,2,308,556.3,0.00974025974025974,0.018155671400323568,1.6473684210526316,1.356140350877193,1.8763157894736842,54.7,0.04990859232175503
8,83,2,0,1,0,259.7,106,44.15,152.7,116,12.98,224.7,92,10.11,10.2,2,2.75,0,314,637.0999999999999,0.006369426751592357,0.016010045518756868,3.128915662650602,1.8397590361445781,2.7072289156626503,67.24,0.0408982748364069
19,157,0,1,1,0,180.4,123,30.67,194.0,98,16.49,227.3,88,10.23,8.4,5,2.27,0,309,601.7,0.016181229773462782,0.01396044540468672,1.1490445859872611,1.2356687898089171,1.4477707006369427,57.39,0.039553929255967936
27,51,2,0,1,0,51.8,107,8.81,230.2,104,19.57,227.5,118,10.24,10.4,4,2.81,2,329,509.5,0.0121580547112462,0.02041216879293425,1.0156862745098039,4.513725490196078,4.46078431372549,38.620000000000005,0.07276022786121181
37,42,0,0,1,0,303.9,106,51.66,232.2,54,19.74,147.1,76,6.62,5.8,3,1.57,1,236,683.1999999999999,0.012711864406779662,0.008489461358313818,7.235714285714285,5.5285714285714285,3.5023809523809524,78.02,0.020123045372981287
27,112,2,0,1,0,206.2,122,35.05,164.5,94,13.98,140.3,101,6.31,12.6,7,3.4,3,317,511.0,0.022082018927444796,0.024657534246575342,1.8410714285714285,1.46875,1.2526785714285715,55.34,0.06143838091796169
50,56,2,0,1,0,164.3,92,27.93,233.7,107,19.86,187.3,104,8.43,11.8,1,3.19,2,303,585.3,0.0033003300330033004,0.02016060140099095,2.9339285714285714,4.173214285714286,3.3446428571428575,56.22,0.05674137317680541
1,53,1,0,1,0,228.6,117,38.86,132.8,123,11.29,227.2,124,10.22,10.1,2,2.73,9,364,588.5999999999999,0.005494505494505495,0.017159361196058445,4.313207547169811,2.505660377358491,4.286792452830189,60.37,0.04522113632598973
6,64,0,0,0,22,200.4,80,34.07,131.1,84,11.14,230.7,67,10.38,7.6,5,2.05,1,231,562.2,0.021645021645021644,0.013518320882248308,3.13125,2.0484375,3.6046875,55.59,0.03687713617557114
13,123,1,0,1,0,154.3,107,26.23,183.0,111,15.56,54.0,134,2.43,10.9,8,2.94,0,352,391.3,0.022727272727272728,0.02785586506516739,1.2544715447154473,1.4878048780487805,0.43902439024390244,44.22,0.06648575305291723
12,68,2,0,0,30,122.9,93,20.89,233.5,91,19.85,199.5,144,8.98,9.6,2,2.59,2,328,555.9,0.006097560975609756,0.017269293038316244,1.8073529411764706,3.4338235294117645,2.9338235294117645,49.72,0.05209171359613837
49,40,2,1,1,0,220.8,100,37.54,265.7,106,22.58,212.8,94,9.58,6.4,3,1.73,0,300,699.3,0.01,0.009152009152009153,5.5200000000000005,6.6425,5.32,69.7,0.024820659971305593
36,132,1,0,1,0,214.6,78,36.48,251.7,98,21.39,240.8,88,10.84,13.9,2,3.75,0,264,707.0999999999999,0.007575757575757576,0.01965775703577995,1.6257575757575757,1.9068181818181817,1.8242424242424242,68.71,0.05457720855770631
49,120,1,1,1,0,202.0,123,34.34,184.3,78,15.67,176.0,89,7.92,7.4,2,2.0,2,290,562.3,0.006896551724137931,0.013160234750133382,1.6833333333333333,1.5358333333333334,1.4666666666666666,57.93000000000001,0.03452442603141723
28,108,1,0,0,32,209.5,108,35.62,109.6,64,9.32,189.7,145,8.54,9.1,6,2.46,6,317,508.8,0.01892744479495268,0.017885220125786163,1.9398148148148149,1.0148148148148148,1.7564814814814813,53.48,0.04599850411368736
11,122,2,0,1,0,145.6,102,24.75,284.7,111,24.2,228.2,91,10.27,12.2,5,3.29,0,304,658.5,0.01644736842105263,0.018526955201214883,1.1934426229508197,2.333606557377049,1.8704918032786884,59.22,0.05555555555555556
10,130,1,0,0,19,152.9,87,25.99,213.2,99,18.12,205.3,114,9.24,10.8,6,2.92,2,300,571.4000000000001,0.02,0.01890094504725236,1.176153846153846,1.64,1.5792307692307692,53.35,0.05473289597000937
44,139,0,0,0,25,138.3,96,23.51,80.6,79,6.85,163.7,83,7.37,8.3,8,2.24,0,258,382.6,0.031007751937984496,0.021693674856246733,0.9949640287769785,0.5798561151079137,1.1776978417266186,37.73,0.05936920222634509
7,57,0,0,1,0,189.3,157,32.18,174.9,70,14.87,221.9,117,9.99,11.2,5,3.02,3,344,586.1,0.014534883720930232,0.01910936700221805,3.3210526315789477,3.068421052631579,3.8929824561403508,57.04,0.052945301542777
16,128,2,0,1,0,199.3,86,33.88,194.8,102,16.56,298.2,82,13.42,14.3,2,3.86,4,270,692.3,0.007407407407407408,0.020655785064278495,1.55703125,1.521875,2.3296875,63.86,0.06044472283119323
19,127,2,1,1,0,247.5,99,42.08,108.5,118,9.22,232.0,72,10.44,10.6,3,2.86,2,289,588.0,0.010380622837370242,0.01802721088435374,1.9488188976377954,0.8543307086614174,1.8267716535433072,61.739999999999995,0.04632329122125041
2,177,1,0,1,0,175.4,99,29.82,155.3,83,13.2,179.4,86,8.07,11.5,3,3.11,1,268,510.1,0.011194029850746268,0.022544599098216034,0.9909604519774011,0.8774011299435029,1.0135593220338983,51.089999999999996,0.06087296926991584
32,121,0,0,1,0,179.4,70,30.5,143.0,93,12.16,116.3,113,5.23,11.2,5,3.02,1,276,438.7,0.018115942028985508,0.025529974925917482,1.4826446280991736,1.1818181818181819,0.9611570247933884,47.89,0.0630611818751305
18,99,2,1,0,39,126.8,94,21.56,293.6,115,24.96,174.1,91,7.83,8.4,4,2.27,0,300,594.5,0.013333333333333334,0.014129520605550883,1.2808080808080808,2.965656565656566,1.7585858585858585,54.349999999999994,0.04176632934682613
11,126,0,1,1,0,239.7,87,40.75,281.7,92,23.94,183.5,113,8.26,11.4,1,3.08,1,292,704.9,0.003424657534246575,0.016172506738544475,1.9023809523809523,2.2357142857142858,1.4563492063492063,72.95,0.04222069910897875
11,77,0,0,0,33,143.0,101,24.31,212.2,102,18.04,104.9,120,4.72,15.3,4,4.13,5,323,460.1,0.01238390092879257,0.03325364051293197,1.8571428571428572,2.7558441558441555,1.3623376623376624,47.06999999999999,0.0877416613554281
6,21,0,0,1,0,91.9,109,15.62,198.4,111,16.86,171.7,125,7.73,13.0,7,3.51,2,345,462.0,0.020289855072463767,0.02813852813852814,4.376190476190477,9.447619047619048,8.176190476190476,40.209999999999994,0.08729171847799055
34,56,1,0,1,0,210.4,80,35.77,176.6,96,15.01,149.7,56,6.74,15.5,4,4.19,1,232,536.7,0.017241379310344827,0.02888019377678405,3.757142857142857,3.1535714285714285,2.6732142857142853,57.52,0.0728442280945758
12,92,0,0,0,29,201.3,130,34.22,203.7,115,17.31,129.9,113,5.85,6.4,6,1.73,1,358,534.9,0.01675977653631285,0.011964853243596935,2.1880434782608695,2.2141304347826085,1.4119565217391306,57.38,0.030149878006273962
35,81,2,0,1,0,145.6,59,24.75,287.9,131,24.47,181.7,121,8.18,9.2,4,2.48,2,311,615.2,0.012861736334405145,0.014954486345903769,1.7975308641975307,3.5543209876543207,2.24320987654321,57.4,0.04320557491289199
14,139,2,1,0,31,203.5,82,34.6,200.3,72,17.03,214.0,112,9.63,13.4,6,3.62,1,266,617.8,0.022556390977443608,0.021689867270961477,1.4640287769784173,1.4410071942446043,1.539568345323741,61.260000000000005,0.05909239307868103
17,68,0,0,1,0,232.4,76,39.51,153.3,103,13.03,214.6,107,9.66,10.5,2,2.84,1,286,600.3000000000001,0.006993006993006993,0.01749125437281359,3.4176470588235297,2.2544117647058823,3.1558823529411764,62.2,0.04565916398713826
